bootstrap_id,BottomKAcc,PairwiseOrderAcc,Top1Acc,RuleReproRateWeek
0,0.9211538461538461,0.9871535427295245,0.920704845814978,0.9115384615384615
1,0.9403846153846154,0.9901984139130666,0.9429824561403509,0.9307692307692308
2,0.9288461538461539,0.9874847386892025,0.9247787610619469,0.9230769230769231
3,0.9461538461538461,0.9910958498716355,0.9385964912280702,0.9461538461538461
4,0.9615384615384616,0.9942521374959212,0.9596412556053812,0.9576923076923077
5,0.9403846153846154,0.9896076156542851,0.9358974358974359,0.9384615384615385
6,0.9346153846153846,0.9893099972834953,0.927038626609442,0.9346153846153846
7,0.948076923076923,0.9913979087884609,0.9411764705882353,0.9461538461538461
8,0.9423076923076923,0.9907387073223407,0.9383259911894273,0.9384615384615385
9,0.9403846153846154,0.9916038141800807,0.9324324324324325,0.9384615384615385
10,0.9557692307692308,0.9926952219926394,0.9533898305084746,0.9538461538461539
11,0.9423076923076923,0.9925974043516013,0.9399141630901288,0.9384615384615385
12,0.9346153846153846,0.9900854711349194,0.9330357142857143,0.926923076923077
13,0.9134615384615384,0.9863290901367481,0.9054054054054054,0.9076923076923077
14,0.9423076923076923,0.990831669477316,0.9432314410480349,0.9346153846153846
15,0.9423076923076923,0.9926660851790354,0.9406392694063926,0.9346153846153846
16,0.9403846153846154,0.9914117842912674,0.9347826086956522,0.9384615384615385
17,0.9288461538461539,0.9875731222904646,0.9192825112107623,0.926923076923077
18,0.9615384615384616,0.9930082426621364,0.9565217391304348,0.9615384615384616
19,0.9461538461538461,0.9924067609585249,0.9391304347826087,0.9461538461538461
20,0.9673076923076923,0.9953693536611704,0.9656652360515021,0.9653846153846154
21,0.9192307692307692,0.9888093877297182,0.9094827586206896,0.9192307692307692
22,0.95,0.9923072773676652,0.9434782608695652,0.95
23,0.9326923076923077,0.9904606521129609,0.9315068493150684,0.9230769230769231
24,0.9615384615384616,0.9936965820881036,0.9617021276595744,0.9576923076923077
25,0.95,0.9914513273881032,0.9537815126050421,0.9423076923076923
26,0.9384615384615385,0.9891239331318782,0.9439655172413793,0.926923076923077
27,0.926923076923077,0.9874403389600607,0.9279661016949152,0.9192307692307692
28,0.9365384615384615,0.9900915769430307,0.9318181818181818,0.9307692307692308
29,0.9615384615384616,0.9942427027683992,0.9620253164556962,0.9576923076923077
30,0.9403846153846154,0.9907904611184046,0.9372197309417041,0.9346153846153846
31,0.926923076923077,0.9872373473185759,0.9237668161434978,0.9192307692307692
32,0.9423076923076923,0.9900456497302422,0.9364406779661016,0.9423076923076923
33,0.9403846153846154,0.9903035872257673,0.9388646288209607,0.9346153846153846
34,0.925,0.9882721458490078,0.9181034482758621,0.9230769230769231
35,0.9403846153846154,0.9924572662665294,0.9353448275862069,0.9384615384615385
36,0.95,0.9915811974268693,0.9469026548672567,0.9461538461538461
37,0.925,0.9887726183121021,0.9227467811158798,0.9192307692307692
38,0.9557692307692308,0.9928829514063322,0.9529914529914529,0.9538461538461539
39,0.9634615384615385,0.9937133706532992,0.9606986899563319,0.9615384615384616
40,0.9384615384615385,0.9895496180424324,0.9366515837104072,0.9307692307692308
41,0.9519230769230769,0.9925670172159489,0.9473684210526315,0.95
42,0.9442307692307692,0.9900029145754301,0.9388646288209607,0.9423076923076923
43,0.948076923076923,0.9911233223401583,0.9429824561403509,0.9461538461538461
44,0.9461538461538461,0.9912454224549807,0.9391304347826087,0.9461538461538461
45,0.9173076923076923,0.9874768309868299,0.9152542372881356,0.9115384615384615
46,0.9403846153846154,0.9912376527602856,0.933920704845815,0.9384615384615385
47,0.9769230769230769,0.995277778001932,0.974025974025974,0.9769230769230769
